X Targetposition, Y Targetposition,Z Targetposition,X Targetrotation,Y Targetrotation,Z Targetrotation,X Rotation,Y Rotation,Z Rotation,X position,Y position,Z position,FramesFromStart,TimeFromStart,VIMS Scale,VIMS Count,ISwait
-65.11383,-3.58543,367.2438,-0.02625514,0.2385718,0.006452481,-0.02250589,0.9822867,-0.07723649,-61.95893,-2.054593,372.7094,13379,318.7787,0,9,True
-65.11383,-3.58543,367.2438,-0.02625514,0.2385718,0.006452481,-0.02872935,0.9809334,-0.08259431,-61.96137,-2.055442,372.7086,13394,319.1087,0,9,True
-64.99793,-3.584956,366.9712,-0.02626884,0.2288956,0.006244857,-0.03046791,0.9816079,-0.08558439,-61.95879,-2.05595,372.4971,13409,319.4387,0,10,False
-64.46561,-3.556247,363.5339,-0.02444767,0.183311,0.004452511,-0.02293639,0.9920384,-0.09121187,-61.92003,-2.056469,369.3291,13422,319.7686,0,10,False
-65.94607,-3.446622,360.9578,-0.01586293,0.3023193,0.005017997,-0.01882179,0.9947687,-0.09593966,-61.91174,-2.057184,366.0027,13436,320.0986,0,10,False
-67.19943,-3.256152,358.7308,-0.002108665,0.4170894,0.001103953,-0.04145742,0.9941218,-0.09871089,-61.92395,-2.058028,362.6814,13450,320.4286,0,10,False
-67.15376,-3.022328,355.5103,0.01393591,0.4088966,-0.005896526,-0.06223904,0.9793255,-0.03635251,-61.92025,-2.048865,359.5556,13462,320.7586,0,10,False
-66.56818,-2.730099,351.4185,0.03499542,0.3488277,-0.01213072,-0.07316263,0.9566335,0.008694134,-61.92997,-2.041091,356.064,13476,321.0886,0,10,False
-65.57489,-2.406303,347.4456,0.05943218,0.2594141,-0.01526772,-0.0981096,0.9440087,0.01852645,-61.96727,-2.03951,352.7905,13489,321.4186,0,10,False
-64.15021,-2.021552,343.6046,0.08955693,0.1428836,-0.01243879,-0.09685913,0.9479229,0.0016556,-62.00296,-2.041621,349.5139,13502,321.7486,0,10,False
-62.50765,-1.608247,340.2487,0.1218807,0.01439442,-0.001726296,0.006014886,0.9884241,-0.09221632,-62.05918,-2.055081,346.3431,13515,322.0786,0,10,False
-60.84879,-1.187052,337.2587,0.1533143,-0.1178761,0.01798317,0.002826839,0.9966478,-0.05899009,-62.12428,-2.049405,343.067,13529,322.4085,0,10,False
-59.48831,-0.8040473,334.4994,0.1790941,-0.2362964,0.04369064,0.03814742,0.9983776,-0.01054681,-62.14123,-2.035155,339.6383,13543,322.7385,0,10,False
-58.67656,-0.503202,331.8828,0.1972345,-0.3182921,0.06691533,0.004976298,0.9776884,0.03278897,-62.14478,-2.021251,336.3124,13555,323.0685,0,10,False
-58.34829,-0.2565851,329.1035,0.2120603,-0.3609007,0.08426669,-0.002843878,0.963371,0.0398099,-62.14461,-2.027881,333.0624,13568,323.3985,0,10,False
-58.45899,-0.03849459,325.9423,0.228495,-0.3597553,0.09130087,0.07908703,0.94723,0.04724655,-62.15383,-2.044107,329.8454,13581,323.7285,0,10,False
-59.00515,0.1283336,322.2706,0.2459261,-0.3125428,0.08412461,0.1310321,0.9287515,0.05664096,-62.186,-2.063604,326.4951,13595,324.0585,0,10,False
-59.92062,0.219239,318.4872,0.2597574,-0.230604,0.06406611,0.0783539,0.9673961,0.04064323,-62.26245,-2.058831,323.2006,13608,324.3885,0,10,False
-65.85661,0.2231045,316.3697,0.2670047,0.07793297,-0.02147459,0.04878805,0.9875355,0.01804937,-64.82393,-2.051988,321.5621,13622,324.7184,0,10,False
-72.18913,0.100975,317.1553,0.2385141,0.3664663,-0.09739471,0.05397651,0.9108139,0.02211581,-68.18936,-2.049324,320.8345,13637,325.0484,0,10,False
-76.94153,-0.1530104,318.6942,0.1917973,0.5696765,-0.1386154,0.06931547,0.8304549,0.02130658,-71.46784,-2.051828,320.139,13652,325.3784,0,10,False
-80.61473,-0.5273898,320.1055,0.1422185,0.7085296,-0.1494949,0.07733251,0.7255533,0.04540178,-74.71466,-2.050875,319.4439,13668,325.7084,0,10,False
-83.76519,-1.002578,321,0.09892315,0.7972931,-0.1367074,0.05058054,0.6773269,0.03788216,-78.00566,-2.053443,318.7077,13683,326.0384,0,10,False
-86.67756,-1.526433,321.2256,0.06712458,0.8436651,-0.1091827,0.06204686,0.6539472,0.03215422,-81.15142,-2.052849,317.9924,13697,326.3684,0,10,False
-89.86274,-2.109059,320.7355,0.04249784,0.8558222,-0.07221279,0.06454161,0.6564725,0.01977007,-84.33151,-2.054078,317.2662,13712,326.6984,0,10,False
-92.57394,-2.703224,316.2847,0.02588793,0.7306938,-0.02924626,0.05363251,0.7462491,0.01817244,-86.10743,-2.05572,315.4282,13727,327.0284,0,10,False
-90.74854,-3.361157,308.1448,-0.009537132,0.4163771,0.003763408,0.04006797,0.8827226,0.02400219,-85.6804,-2.057172,312.077,13742,327.3583,0,10,False
-86.64514,-4.07004,302.6362,-0.06313212,0.09035955,0.006174426,0.04084391,0.963966,0.007223588,-85.31718,-2.060102,308.7343,13757,327.6883,0,10,False
-83.1132,-4.654102,299.7667,-0.1064355,-0.1625059,-0.01620141,0.0365887,0.997093,-0.002965366,-85.00648,-2.061492,305.5376,13769,328.0183,0,10,False
-81.06967,-5.107268,297.5894,-0.135027,-0.3192061,-0.04523731,0.06998656,0.9788494,-0.05393187,-84.69866,-2.0706,302.2692,13782,328.3483,0,10,False
-80.41294,-5.500731,294.7085,-0.1606985,-0.3652287,-0.06410722,0.1064569,0.9288736,-0.1256543,-84.40372,-2.088555,298.8762,13796,328.6783,0,10,False
-80.4984,-5.784672,291.2455,-0.1833982,-0.3388568,-0.06750936,0.1183355,0.9148284,-0.1446771,-84.14131,-2.094052,295.5681,13810,329.0083,0,10,False
-81.03484,-5.936047,287.4512,-0.1995036,-0.26884,-0.05708051,0.1171473,0.9281372,-0.1303069,-83.9018,-2.090322,292.266,13823,329.3383,0,10,False
-81.90342,-5.944259,283.7794,-0.2048409,-0.1736252,-0.0370668,0.1129139,0.9334375,-0.1485763,-83.67952,-2.092618,289.1251,13836,329.6682,0,10,False
-83.09095,-5.826318,280.1178,-0.1983918,-0.05657912,-0.01180918,0.09989952,0.9760171,-0.1205031,-83.47046,-2.083065,285.8452,13849,329.9982,0,10,False
-84.39391,-5.586121,276.8176,-0.1793449,0.06517178,0.01165641,0.06909832,0.9911237,-0.06152635,-83.26272,-2.070678,282.6302,13862,330.3282,0,10,False
-85.78155,-5.192049,273.5605,-0.146099,0.1923026,0.02904877,0.05214675,0.9923354,-0.07539909,-83.04695,-2.072486,279.0787,13876,330.6582,0,10,False
-86.98271,-4.763649,270.9668,-0.110831,0.2908186,0.03427849,0.05411769,0.9928272,-0.08901479,-83.05507,-2.074334,275.9639,13888,330.9882,0,10,False
-87.75502,-4.237433,268.0804,-0.07090012,0.3570096,0.02752647,0.0537167,0.9932526,-0.09821058,-83.06279,-2.075625,272.5973,13902,331.3182,0,10,False
-87.96566,-3.681176,264.9565,-0.03165301,0.37424,0.01298919,0.05109105,0.9914709,-0.1198029,-83.06777,-2.079117,269.3523,13916,331.6482,0,10,False
-87.64661,-3.105807,261.2424,0.008655039,0.3437012,-0.002183315,0.04317976,0.9896738,-0.1211755,-83.07796,-2.078205,265.9431,13930,331.9781,0,10,False
-86.87578,-2.562207,257.5064,0.0480297,0.2770288,-0.01257312,0.03673045,0.982761,-0.09357212,-83.0843,-2.07314,262.7415,13944,332.3081,0,10,False
-85.55405,-1.951544,253.5213,0.09441627,0.1713226,-0.01578866,0.07531382,0.9929499,-0.01967618,-83.06647,-2.061552,259.3158,13959,332.6381,0,10,False
-83.9511,-1.365874,250.047,0.1403651,0.04817838,-0.006652807,0.07999736,0.9953772,-0.03648176,-83.05566,-2.063886,256.0566,13971,332.9681,0,10,False
-82.29146,-0.8370376,247.0311,0.1811673,-0.0815815,0.01447179,0.07811797,0.9947878,-0.05695387,-83.05131,-2.067121,252.8008,13984,333.2981,0,10,False
-80.86083,-0.4201267,244.3404,0.2104647,-0.202433,0.04369531,0.05219826,0.9967193,-0.03829357,-83.04511,-2.06514,249.4992,13998,333.6281,0,10,False
-79.85014,-0.142571,241.6894,0.2262879,-0.2985557,0.07211434,0.02477974,0.984939,0.01964099,-83.03739,-2.057408,246.12,14011,333.9581,0,10,False
-79.32404,-0.001177073,238.9602,0.2319939,-0.355045,0.09084229,-0.0230634,0.96038,0.08690544,-83.03221,-2.050234,242.8681,14025,334.2881,0,10,False
-79.20065,0.04074025,235.9201,0.2334492,-0.3694825,0.09653169,0.003368112,0.9451061,0.1212166,-83.0167,-2.047368,239.6961,14038,334.618,0,10,False
-79.82773,-0.0236876,231.937,0.2346902,-0.3031604,0.07790853,0.04236912,0.9375178,0.1127295,-83.00624,-2.049992,236.3094,14051,334.948,0,10,False
-81.46484,-0.2334189,227.6006,0.2271459,-0.1521644,0.0366034,0.06341218,0.9792983,0.06547049,-83.01402,-2.055584,232.9307,14065,335.278,0,10,False
-83.74171,-0.5824702,223.9939,0.2018068,0.03488084,-0.007146958,0.08921981,0.9944103,0.03045652,-83.01966,-2.058623,229.76,14079,335.608,0,10,False
-85.99884,-1.033501,221.1562,0.1621408,0.2160722,-0.03708287,0.08657939,0.9957252,0.02405033,-83.02598,-2.059702,226.5088,14093,335.938,0,10,False
-84.20107,-1.525783,218.9858,0.1257271,0.1892171,-0.02514866,0.07487892,0.9887613,0.03211032,-81.41869,-2.059643,224.7242,14107,336.268,0,10,False
-78.39558,-2.065162,218.2886,0.08710875,-0.007816911,0.000614984,0.05814177,0.9592952,0.03972596,-78.06759,-2.05949,224.8022,14120,336.598,0,10,False
-72.88755,-2.629956,218.5296,0.04397149,-0.178748,0.007165281,0.04667714,0.921801,0.02419837,-74.80099,-2.061604,224.8093,14133,336.9279,0,10,False
-67.48463,-3.233816,219.493,-0.0003072441,-0.3387353,-0.0012275,0.05226794,0.877334,0.02156161,-71.32722,-2.062684,224.77,14148,337.2579,0,10,False
-63.15417,-3.793468,220.8222,-0.03718715,-0.4696172,-0.02088299,0.05303169,0.8453702,0.02122884,-68.27512,-2.063912,224.7097,14160,337.5879,0,10,False
-58.93023,-4.434724,222.6801,-0.07217973,-0.6036147,-0.05538773,0.0678318,0.8001793,0.01998329,-64.87105,-2.065734,224.6284,14173,337.9179,0,10,False
-55.72714,-5.012018,224.0138,-0.09637406,-0.6966054,-0.094619,0.08773685,0.7403264,0.007754035,-61.75974,-2.070033,224.304,14186,338.2479,0,10,False
-55.92358,-5.458628,219.0256,-0.1368504,-0.587253,-0.1003796,0.115069,0.842867,-0.06584314,-61.46946,-2.080194,220.8374,14198,338.5779,0,10,False
-56.06305,-5.761885,215.0507,-0.1624695,-0.537677,-0.1053217,0.1159806,0.910041,-0.08768922,-61.27342,-2.082386,217.3521,14212,338.9079,0,10,False
-56.05421,-5.916573,211.5183,-0.1756357,-0.5132422,-0.1075524,0.1130987,0.9416434,-0.09488178,-61.09669,-2.082675,214.0206,14226,339.2379,0,10,False
-56.05524,-5.95598,207.8923,-0.1816979,-0.4840911,-0.1034974,0.1050047,0.9567631,-0.107441,-60.91407,-2.08327,210.7043,14239,339.5678,0,10,False
-56.25061,-5.880891,203.7948,-0.1823586,-0.4285232,-0.08940774,0.1106776,0.9491434,-0.1339191,-60.70081,-2.089054,207.2498,14254,339.8978,0,10,False
-56.75596,-5.690099,199.6402,-0.175509,-0.3468843,-0.06719216,0.1148662,0.9511721,-0.1460145,-60.49308,-2.091173,203.9577,14268,340.2278,0,10,False
-57.65414,-5.365733,195.5099,-0.1573515,-0.2405493,-0.04041707,0.1096035,0.9568364,-0.1457016,-60.29333,-2.09051,200.7328,14281,340.5578,0,10,False
-58.99489,-4.878815,191.4531,-0.1239977,-0.1103782,-0.01435343,0.09444201,0.9652081,-0.141674,-60.08693,-2.088375,197.4047,14296,340.8878,0,10,False
-60.53857,-4.281844,187.8916,-0.07937942,0.0250022,0.002229511,0.0866145,0.9680241,-0.1413776,-59.87757,-2.087156,194.1148,14310,341.2178,0,10,False
-61.96981,-3.644314,184.8265,-0.03096529,0.150063,0.005566451,0.08107339,0.9695008,-0.1453613,-59.66507,-2.087455,190.8254,14324,341.5478,0,10,False
-57.49524,-3.039696,183.8675,0.01383478,0.007423878,0.0008438572,0.09880438,0.9337103,-0.1215192,-56.94963,-2.085259,190.3613,14338,341.8777,0,10,False
-52.4455,-2.450086,184.1458,0.05751466,-0.1235415,0.008000799,0.1015293,0.9000697,-0.09363022,-53.60773,-2.081291,190.5664,14352,342.2077,0,10,False
-47.97179,-1.850696,184.6658,0.1010042,-0.2114968,0.02207696,0.09636174,0.8614625,-0.07056805,-50.23982,-2.078007,190.7099,14366,342.5377,0,10,False
-43.90322,-1.296835,185.37,0.1391922,-0.2930438,0.04358596,0.1015307,0.8210789,-0.06097882,-47.09098,-2.077522,190.8065,14379,342.8677,0,10,False
-39.40463,-0.7480378,186.5052,0.1725041,-0.3972493,0.0766656,0.09213628,0.8356624,-0.03800973,-43.58527,-2.073798,190.8747,14392,343.1977,0,10,False
-35.49006,-0.3226645,187.8685,0.1911789,-0.5006518,0.1144611,0.06034273,0.8232026,-0.007019434,-40.40226,-2.06724,190.9267,14405,343.5277,0,10,False
-31.69176,0.02600598,189.5517,0.1952973,-0.6103246,0.1583023,0.03558771,0.7948189,0.03007201,-37.02911,-2.06021,190.9821,14419,343.8577,0,10,False
-28.5267,0.2354259,191.1579,0.1839937,-0.7032937,0.1961031,0.02236147,0.7552359,0.0458645,-33.86302,-2.0581,191.0251,14432,344.1877,0,10,False
-25.62414,0.3274443,192.6288,0.1612467,-0.7811069,0.22485,0.03208985,0.6907434,0.06384034,-30.61796,-2.057963,191.0777,14444,344.5176,0,10,False
-22.87296,0.3104208,193.8138,-0.1343017,0.8392376,-0.2402571,0.05160314,0.6533183,0.0862186,-27.34005,-2.058771,191.1284,14457,344.8476,0,10,False
-20.0276,0.2009015,194.6426,-0.110192,0.8773397,-0.2421013,0.01815073,0.548124,0.101392,-23.99879,-2.056306,191.1827,14470,345.1776,0,10,False
-16.97677,0.01605058,195.0578,-0.09536038,0.8952008,-0.2317167,-0.01408502,0.4928846,0.09926639,-20.73604,-2.054826,191.2253,14482,345.5076,0,10,False
-13.18932,-0.2307827,194.8533,-0.09514243,0.8851856,-0.2097184,-0.01452482,0.4894472,0.08982142,-17.34818,-2.054799,191.2583,14495,345.8376,0,10,False
-9.041456,-0.515501,193.7009,0.1083968,-0.8319684,0.1766902,-0.008656777,0.5042555,0.09534737,-14.14792,-2.054029,191.2934,14507,346.1676,0,10,False
-4.922742,-0.9067855,191.5211,0.1193119,-0.7238625,0.1297318,0.003717519,0.5657367,0.1234335,-10.81362,-2.054043,191.3294,14520,346.4976,0,10,False
-1.675286,-1.358208,188.9962,0.1149187,-0.5774176,0.08189712,0.013968,0.7159021,0.1460113,-7.400658,-2.049809,191.3388,14535,346.8275,0,10,False
0.7497621,-1.750086,187.2944,0.09909062,-0.454956,0.05014449,3.748015E-05,0.7934653,0.1104323,-4.207254,-2.050574,191.3442,14548,347.1575,0,10,False
3.492882,-2.12781,186.5309,0.07594898,-0.3890587,0.03188493,-0.0003843307,0.8255039,0.08870618,-0.898139,-2.052463,191.3658,14562,347.4875,0,10,False
7.063603,-2.522931,186.6677,0.04819883,-0.4030918,0.02102455,0.01902137,0.8261025,0.06146596,2.510848,-2.056885,191.3962,14577,347.8175,0,10,False
10.82051,-2.862454,187.334,0.02416867,-0.4600747,0.01227231,0.03133383,0.8211982,0.04938471,5.726315,-2.059408,191.4282,14589,348.1475,0,10,False
14.82611,-3.173915,188.4572,0.003174645,-0.5420054,0.002050534,0.04045238,0.7977492,0.05191295,9.099774,-2.060692,191.466,14603,348.4775,0,10,False
18.57039,-3.410207,189.7371,-0.0110182,-0.6220571,-0.008494033,0.05546855,0.7698405,0.05129209,12.42976,-2.062626,191.5097,14617,348.8075,0,10,False
22.00701,-3.549324,190.8096,-0.01797096,-0.6815846,-0.0164041,0.06106219,0.682748,0.04128432,15.72069,-2.065717,191.558,14630,349.1375,0,10,False
24.62204,-3.585446,191.2995,-0.01912635,-0.7065564,-0.01911056,0.05994042,0.6060649,0.04344464,18.3197,-2.066954,191.6033,14635,349.4674,0,10,True
24.62204,-3.585446,191.2995,-0.01912635,-0.7065564,-0.01911056,0.06805531,0.6039433,0.04715637,18.32055,-2.067662,191.6091,14648,349.7974,0,10,True
24.62204,-3.585446,191.2995,-0.01912635,-0.7065564,-0.01911056,0.07686255,0.6054461,0.04411208,18.32162,-2.069044,191.6091,14661,350.1274,0,10,True
24.62204,-3.585446,191.2995,-0.01912635,-0.7065564,-0.01911056,0.08613476,0.6474361,0.02823184,18.32367,-2.070369,191.5991,14675,350.4574,0,10,True
24.62204,-3.585446,191.2995,-0.01912635,-0.7065564,-0.01911056,0.08596128,0.6676975,0.002769727,18.3256,-2.071949,191.5884,14689,350.7874,0,10,True
24.62204,-3.585446,191.2995,-0.01912635,-0.7065564,-0.01911056,0.1385365,0.7044312,-0.1042505,18.34838,-2.089771,191.57,14703,351.1174,0,10,True
24.62204,-3.585446,191.2995,-0.01912635,-0.7065564,-0.01911056,0.1896085,0.7126718,-0.2268717,18.38656,-2.116237,191.55,14716,351.4474,0,10,True
24.62204,-3.585446,191.2995,-0.01912635,-0.7065564,-0.01911056,0.1762269,0.7118275,-0.2031647,18.37628,-2.111931,191.5534,14730,351.7773,0,10,True
24.62204,-3.585446,191.2995,-0.01912635,-0.7065564,-0.01911056,0.1381066,0.6567013,-0.1258612,18.36411,-2.094735,191.5772,14743,352.1073,0,10,True
24.62204,-3.585446,191.2995,-0.01912635,-0.7065564,-0.01911056,0.1345178,0.6659083,-0.1157401,18.36262,-2.091059,191.5787,14758,352.4373,0,10,True
24.62204,-3.585446,191.2995,-0.01912635,-0.7065564,-0.01911056,0.1385009,0.6677999,-0.1240532,18.36349,-2.092599,191.5749,14772,352.7673,0,10,True
26.79931,-3.570252,191.2573,-0.01837547,-0.7031631,-0.01825105,0.1400793,0.6705358,-0.1248121,20.53966,-2.093195,191.5968,14785,353.0973,0,11,False
29.89283,-3.489685,189.3311,-0.01599791,-0.589702,-0.01177328,0.1440234,0.6714614,-0.116892,23.94449,-2.092553,191.6326,14800,353.4273,0,11,False
32.04053,-3.325011,187.2706,-0.006827556,-0.4373264,-0.003182619,0.1226282,0.7339827,-0.04598582,27.1836,-2.079617,191.6581,14813,353.7573,0,11,False
34.79721,-3.099027,186.7693,0.008594642,-0.3889236,0.003773882,0.06564983,0.7755353,0.03206718,30.3847,-2.063347,191.6865,14826,354.0872,0,11,False
38.41771,-2.832937,187.1602,0.02630701,-0.4211806,0.01295712,0.02300332,0.7648921,0.07347195,33.68244,-2.054839,191.7236,14840,354.4172,0,11,False
42.2486,-2.529741,188.0068,0.04512474,-0.4867739,0.02599585,-0.0001445115,0.7358124,0.1438877,36.94484,-2.049067,191.7681,14853,354.7472,0,11,False
46.19005,-2.155437,189.3632,0.0650918,-0.5777063,0.04699397,0.001577191,0.7295665,0.1458077,40.30915,-2.050298,191.8065,14867,355.0772,0,11,False
49.82059,-1.726453,191.0886,0.08252639,-0.6765955,0.07698042,0.02295498,0.7294534,0.1251745,43.68229,-2.053319,191.8388,14881,355.4072,0,11,False
52.90609,-1.295897,192.8428,0.09284029,-0.7647132,0.1125877,0.02212615,0.6964493,0.07376361,47.00398,-2.056733,191.8731,14894,355.7372,0,11,False
55.43548,-0.9309697,194.2386,0.09474735,-0.8285986,0.1463666,0.01700968,0.6019568,0.03257719,50.11568,-2.060364,191.9154,14907,356.0672,0,11,False
57.96667,-0.6112528,195.2669,-0.09157374,0.8727416,-0.1773985,-0.01069544,0.5455267,0.01761228,53.37781,-2.060054,191.9537,14920,356.3972,0,11,False
60.86559,-0.3289042,195.8497,-0.08793024,0.8962667,-0.2041914,0.05223459,0.5149463,0.02691663,56.91412,-2.061263,191.9967,14934,356.7271,0,11,False
63.83868,-0.1049135,195.9388,-0.09113161,0.8983229,-0.2226619,0.04288484,0.5253594,-0.0417994,60.11071,-2.067215,192.0251,14947,357.0571,0,11,False
67.2104,0.07513309,195.6273,-0.1044167,0.8824145,-0.2331665,0.07340449,0.5439563,-0.03931668,63.29715,-2.071017,192.0494,14960,357.3871,0,11,False
71.1703,0.1982942,194.8819,-0.1276579,0.8454894,-0.2331149,0.06520129,0.5624455,-0.04103745,66.74894,-2.068457,192.0839,14974,357.7171,0,11,False
74.98682,0.235039,193.8117,0.1535508,-0.7905424,0.2207137,0.09662139,0.5605802,-0.04064486,70.03483,-2.071812,192.1169,14987,358.0471,0,11,False
78.54391,0.1632099,192.5124,0.1746918,-0.719954,0.1963808,0.1603379,0.5338393,-0.08240859,73.24113,-2.085257,192.1543,15000,358.3771,0,11,False
82.01942,-0.05101132,190.992,0.1858557,-0.6308194,0.159675,0.1182257,0.5578356,-0.06067624,76.6168,-2.083315,192.1893,15014,358.7071,0,11,False
85.1757,-0.4009364,189.5396,0.1808002,-0.5371147,0.11909,0.09037731,0.6160446,-0.006452143,80.00923,-2.066987,192.2165,15028,359.037,0,11,False
87.93189,-0.8236716,188.4545,0.1617348,-0.459782,0.08518673,0.04630826,0.7633628,0.01256034,83.15921,-2.058557,192.2143,15042,359.367,0,11,False
90.79736,-1.329483,187.7269,0.1309784,-0.4043262,0.05821494,0.0436113,0.8103312,0.01914239,86.3948,-2.058159,192.2376,15056,359.697,0,11,False
87.20874,-1.909721,182.2402,0.09852601,-0.08693933,0.008603964,0.03260581,0.9682463,0.06357558,86.49947,-2.051107,188.6742,15070,360.027,0,11,False
85.57563,-2.490798,178.7921,0.05490786,0.04080629,-0.003381715,0.03824285,0.9961299,0.05138506,86.51198,-2.052032,185.2393,15084,360.357,0,11,False
86.07138,-3.144636,175.2772,0.005965196,0.007215545,-0.0008556106,0.04297849,0.9981983,0.01581873,86.51434,-2.0573,181.6934,15099,360.687,0,11,False
87.6682,-3.795334,172.3741,-0.04251758,-0.1099003,-0.004721093,0.05745288,0.9981622,-0.002160334,86.53934,-2.061381,178.5638,15112,361.017,0,11,False
89.5979,-4.46336,169.8199,-0.09009093,-0.2621429,-0.02370286,0.06598283,0.9800836,-0.06782682,86.59499,-2.074172,175.1277,15126,361.347,0,11,False
90.82477,-4.986471,167.3994,-0.1235505,-0.3746917,-0.04949158,0.07904833,0.95549,-0.1361025,86.65179,-2.0899,171.6281,15141,361.6769,0,11,False
91.09674,-5.36618,164.6598,-0.1481828,-0.405086,-0.06667417,0.09016779,0.9518421,-0.150198,86.69404,-2.093401,168.4723,15155,362.0069,0,11,False
90.75362,-5.691028,161.1389,-0.1740625,-0.3713536,-0.07104374,0.09453353,0.9523948,-0.1493188,86.73721,-2.093513,165.1847,15169,362.3369,0,11,False
90.01609,-5.895848,157.2456,-0.1945292,-0.2988024,-0.06239682,0.08594469,0.9583668,-0.1572787,86.77866,-2.093815,161.8333,15184,362.6669,0,11,False
88.8933,-5.955947,153.2473,-0.204887,-0.1953808,-0.04178517,0.06944732,0.9637359,-0.160293,86.82042,-2.093028,158.4584,15198,362.9969,0,11,False
87.54295,-5.879955,149.6144,-0.2023203,-0.0793715,-0.016861,0.0568434,0.9684801,-0.1609975,86.86075,-2.092592,155.2623,15211,363.3269,0,11,False
86.00853,-5.679213,146.2237,-0.1868686,0.04688471,0.008636085,0.04277669,0.9778457,-0.1459714,86.89857,-2.088518,152.0083,15226,363.6569,0,11,False
84.44097,-5.335901,143.0217,-0.1576041,0.1749864,0.02834139,0.04036885,0.988441,-0.1430508,86.92596,-2.085843,148.5619,15241,363.9868,0,11,False
81.82925,-4.918337,141.4736,-0.1198162,0.3444097,0.04462495,0.02525003,0.9788313,-0.142693,86.22757,-2.084305,145.9474,15255,364.3168,0,11,False
76.18201,-4.412517,145.3162,-0.06734645,0.6506971,0.05864152,-0.009492505,0.8819484,-0.1248551,82.61218,-2.080073,145.8227,15268,364.6468,0,11,False
72.94013,-3.860217,147.7938,-0.02928246,0.7872277,0.03759202,-0.001565102,0.7534176,-0.08713593,79.18433,-2.071826,145.7855,15281,364.9768,0,11,False
69.94183,-3.292355,148.7234,-0.002201525,0.8350987,0.004641468,-0.03438271,0.6575192,-0.08465059,75.78742,-2.072831,145.7496,15295,365.3068,0,11,False
66.73804,-2.752019,148.6284,0.0205065,0.8347922,-0.0288639,-0.05839211,0.6333657,-0.1502098,72.51723,-2.085357,145.6843,15307,365.6368,0,11,False
63.09758,-2.151972,147.7515,0.04912333,0.7979532,-0.06383739,-0.05435128,0.6228629,-0.1673185,69.05487,-2.086863,145.6,15321,365.9668,0,11,False
59.7356,-1.56519,146.394,0.08469979,0.7330907,-0.09219158,-0.03171486,0.6295792,-0.1681103,65.79694,-2.091779,145.5176,15335,366.2968,0,11,False
57.26373,-0.9869187,143.4722,0.1352953,0.5948364,-0.1028835,-0.04052841,0.7290487,-0.1566305,62.96921,-2.086383,144.8398,15348,366.6267,0,11,False
60.21407,-0.5500743,136.7649,0.1972104,0.255321,-0.05420278,-0.01820363,0.8648455,-0.1971542,63.1619,-2.091324,141.579,15361,366.9567,0,11,False
63.45267,-0.2278216,132.7896,0.230517,-0.01498041,0.002723638,0.03387825,0.9477003,-0.1904144,63.3018,-2.086215,138.2604,15376,367.2867,0,11,False
65.47421,-0.04150128,130.0412,0.2412543,-0.1879538,0.04712004,0.02833691,0.9912463,-0.1159741,63.37703,-2.076802,134.9925,15391,367.6167,0,11,False
66.45918,0.03796077,127.1491,0.241459,-0.2820238,0.07347059,0.002084563,0.9714182,-0.07749113,63.43838,-2.073333,131.532,15406,367.9467,0,11,False
66.42548,0.01378608,124.0259,0.2394876,-0.2808913,0.07306255,-0.0341043,0.9546437,-0.08145451,63.44307,-2.070849,128.4456,15420,368.2767,0,11,False
65.25574,-0.1418376,119.9198,0.2335554,-0.1753155,0.0434357,-0.01020789,0.9595295,-0.03627592,63.43074,-2.064259,125.0422,15436,368.6067,0,11,False
63.21412,-0.4463255,116.1585,0.2128341,-0.007123431,0.001844347,0.03498346,0.9894632,0.008389981,63.40224,-2.054807,121.8328,15451,368.9366,0,11,False
60.84227,-0.8875246,113.0603,0.1746638,0.1805416,-0.03308237,0.03628163,0.9965761,0.03517034,63.34975,-2.050466,118.5225,15466,369.2666,0,11,False
59.13049,-1.366657,110.5259,0.1326443,0.3214816,-0.04621142,0.05370228,0.9768879,0.08433478,63.31573,-2.046616,115.2408,15481,369.5966,0,11,False
58.3598,-1.880987,107.7212,0.09304341,0.3863398,-0.03951127,0.05869711,0.9709409,0.1097194,63.29008,-2.045513,111.9473,15497,369.9266,0,11,False
58.40672,-2.473854,104.1048,0.0519539,0.37368,-0.02163333,0.02327509,0.9748271,0.05043105,63.25212,-2.053699,108.535,15512,370.2566,0,11,False
58.90683,-3.007959,100.4812,0.01500726,0.3228599,-0.006198282,-0.002701006,0.9837537,-0.09974291,63.2208,-2.077454,105.3897,15526,370.5866,0,11,False
59.90469,-3.593765,96.557,-0.02708598,0.2355254,0.005676921,-0.00565495,0.9814426,-0.153308,63.19425,-2.087227,102.0886,15542,370.9166,0,11,False
61.38461,-4.221816,92.71336,-0.07440732,0.1175126,0.008378146,-0.002815165,0.9857302,-0.151017,63.17323,-2.089159,98.73578,15558,371.2466,0,11,False
63.12819,-4.833227,89.2832,-0.1213181,-0.01727581,-0.001866153,0.01379081,0.9870772,-0.1596511,63.15929,-2.090955,95.35953,15573,371.5765,0,11,False
64.75593,-5.33836,86.36411,-0.1586228,-0.1481643,-0.02330328,0.02310216,0.980186,-0.1732051,63.14981,-2.094487,92.00714,15588,371.9065,0,11,False
65.96827,-5.682794,83.77911,-0.1811201,-0.2555728,-0.04792467,0.03041827,0.9698372,-0.1802978,63.13681,-2.097053,88.73888,15603,372.2365,0,11,False
